"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"INV_TRANS_DIST"	"DELETE_INV_TRANS_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"INV_TRANS_DIST"	"INSERT_INV_TRANS_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"INV_TRANS_DIST"	"UPDATE_INV_TRANS_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
