"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"WORK_ORDER_SCHED"	"UPDATE_WORK_ORDER_SCHED"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
