"TableName"	"ConstraintName"	"ColumnName"	"KeyOrdinal"
"DBR_SETTINGS"	"X_DBRSETTINGS_1"	"SITE_ID"	"1"
"DBR_SETTINGS"	"X_DBRSETTINGS_1"	"RANK"	"2"
