"TableName"	"ConstraintName"	"ColumnName"	"KeyOrdinal"
"EQUIP_BILL_OPTIONS"	"X_EQB_OPTIONS_0"	"CUST_ORDER_ID"	"1"
"EQUIP_BILL_OPTIONS"	"X_EQB_OPTIONS_0"	"CUST_ORDER_LINE_NO"	"2"
"EQUIP_BILL_OPTIONS"	"X_EQB_OPTIONS_0"	"SEQ_NO"	"3"
