"TableName"	"ConstraintName"	"ColumnName"	"KeyOrdinal"
"WORKFLOW"	"X_WORKFLOW_1"	"APPLICATION_AREA"	"1"
"WORKFLOW"	"X_WORKFLOW_1"	"TEMPLATE_NAME"	"2"
"WORKFLOW"	"X_WORKFLOW_1"	"REFERENCE"	"3"
"WORKFLOW"	"X_WORKFLOW_1"	"EVALUATE_ON_TIMER"	"4"
