"TableName"	"ConstraintName"	"ColumnName"	"KeyOrdinal"
"CREDIT_MEMO_APPLY"	"X_CRED_MEMO_APP_2"	"INV_VOUCHER_ID"	"1"
"CREDIT_MEMO_APPLY"	"X_CRED_MEMO_APP_2"	"MEMO_VOUCHER_ID"	"2"
"CREDIT_MEMO_APPLY"	"X_CRED_MEMO_APP_2"	"apply_date"	"3"
"CREDIT_MEMO_APPLY"	"X_CRED_MEMO_APP_2"	"INST_NO"	"4"
