"TableName"	"ConstraintName"	"ColumnName"	"KeyOrdinal"
"SOA_CODE_MAP"	"X_SOA_CODE_MAP_0"	"LIST_ID"	"1"
"SOA_CODE_MAP"	"X_SOA_CODE_MAP_0"	"AGENCY_ID"	"2"
"SOA_CODE_MAP"	"X_SOA_CODE_MAP_0"	"SOA_CODE"	"3"
"SOA_CODE_MAP"	"X_SOA_CODE_MAP_0"	"VE_CODE"	"4"
"SOA_CODE_MAP"	"X_SOA_CODE_MAP_1"	"LIST_ID"	"1"
"SOA_CODE_MAP"	"X_SOA_CODE_MAP_1"	"AGENCY_ID"	"2"
"SOA_CODE_MAP"	"X_SOA_CODE_MAP_1"	"VE_CODE"	"3"
