"TableName"	"ConstraintName"	"ColumnName"	"KeyOrdinal"
"EQUIP_CALENDAR"	"X_EQB_CALENDAR_0"	"SITE_ID"	"1"
"EQUIP_CALENDAR"	"X_EQB_CALENDAR_0"	"RESOURCE_ID"	"2"
"EQUIP_CALENDAR"	"X_EQB_CALENDAR_0"	"DAY_OF_WEEK"	"3"
