"TableName"	"ConstraintName"	"ColumnName"	"KeyOrdinal"
"USER_DEF_FIELDS"	"X_USER_DEF_FIELDS_0"	"PROGRAM_ID"	"1"
"USER_DEF_FIELDS"	"X_USER_DEF_FIELDS_0"	"ID"	"2"
"USER_DEF_FIELDS"	"X_USER_DEF_FIELDS_0"	"DOCUMENT_ID"	"3"
"USER_DEF_FIELDS"	"X_USER_DEF_FIELDS_0"	"LINE_NO"	"4"
"USER_DEF_FIELDS"	"X_USER_DEF_FIELDS_0"	"DEL_LINE_NO"	"5"
