"TableName"	"ConstraintName"	"ColumnName"	"KeyOrdinal"
"CALENDAR_WEEK"	"X_CALENDAR_WEEK_0"	"SITE_ID"	"1"
"CALENDAR_WEEK"	"X_CALENDAR_WEEK_0"	"SCHEDULE_ID"	"2"
"CALENDAR_WEEK"	"X_CALENDAR_WEEK_0"	"RESOURCE_ID"	"3"
"CALENDAR_WEEK"	"X_CALENDAR_WEEK_0"	"DAY_OF_WEEK"	"4"
