"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"PREFERENCES"	"X_PREFERENCES_0"	"NONCLUSTERED"	"YES"	"NO"	"USER_ID"	"1"	"NO"
"PREFERENCES"	"X_PREFERENCES_0"	"NONCLUSTERED"	"YES"	"NO"	"SECTION"	"2"	"NO"
"PREFERENCES"	"X_PREFERENCES_0"	"NONCLUSTERED"	"YES"	"NO"	"ENTRY"	"3"	"NO"
"PREFERENCES"	"X_PREFERENCES_1"	"NONCLUSTERED"	"NO"	"NO"	"ENTRY"	"1"	"NO"
"PREFERENCES"	"X_PREFERENCES_2"	"NONCLUSTERED"	"NO"	"NO"	"IS_GLOBAL"	"1"	"NO"
"PREFERENCES"	"X_PREFERENCES_2"	"NONCLUSTERED"	"NO"	"NO"	"USER_ID"	"2"	"NO"
"PREFERENCES"	"X_PREFERENCES_2"	"NONCLUSTERED"	"NO"	"NO"	"SECTION"	"3"	"NO"
"PREFERENCES"	"X_PREFERENCES_2"	"NONCLUSTERED"	"NO"	"NO"	"ENTRY"	"4"	"NO"
"PREFERENCES"	"X_PREFERENCES_3"	"NONCLUSTERED"	"NO"	"NO"	"IS_ACTIVE"	"1"	"NO"
"PREFERENCES"	"X_PREFERENCES_3"	"NONCLUSTERED"	"NO"	"NO"	"USER_ID"	"2"	"NO"
"PREFERENCES"	"X_PREFERENCES_3"	"NONCLUSTERED"	"NO"	"NO"	"SECTION"	"3"	"NO"
"PREFERENCES"	"X_PREFERENCES_3"	"NONCLUSTERED"	"NO"	"NO"	"ENTRY"	"4"	"NO"
"PREFERENCES"	"X_PREFERENCES_4"	"NONCLUSTERED"	"NO"	"NO"	"IS_ACTIVE"	"1"	"NO"
"PREFERENCES"	"X_PREFERENCES_4"	"NONCLUSTERED"	"NO"	"NO"	"IS_GLOBAL"	"2"	"NO"
"PREFERENCES"	"X_PREFERENCES_4"	"NONCLUSTERED"	"NO"	"NO"	"USER_ID"	"3"	"NO"
"PREFERENCES"	"X_PREFERENCES_4"	"NONCLUSTERED"	"NO"	"NO"	"SECTION"	"4"	"NO"
"PREFERENCES"	"X_PREFERENCES_4"	"NONCLUSTERED"	"NO"	"NO"	"ENTRY"	"5"	"NO"
