"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"OPERATION_AUDIT"	"PK_OPERATION_AUDIT"	"CLUSTERED"	"YES"	"YES"	"SCHEDULE_ID"	"1"	"NO"
"OPERATION_AUDIT"	"PK_OPERATION_AUDIT"	"CLUSTERED"	"YES"	"YES"	"ATTEMPT_NO"	"2"	"NO"
"OPERATION_AUDIT"	"PK_OPERATION_AUDIT"	"CLUSTERED"	"YES"	"YES"	"RESOURCE_ID"	"3"	"NO"
"OPERATION_AUDIT"	"PK_OPERATION_AUDIT"	"CLUSTERED"	"YES"	"YES"	"UNIT_NO"	"4"	"NO"
"OPERATION_AUDIT"	"X_OPER_AUDIT_1"	"NONCLUSTERED"	"NO"	"NO"	"SCHEDULE_ID"	"1"	"NO"
"OPERATION_AUDIT"	"X_OPER_AUDIT_2"	"NONCLUSTERED"	"NO"	"NO"	"SCHEDULE_ID"	"1"	"NO"
"OPERATION_AUDIT"	"X_OPER_AUDIT_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_TYPE"	"2"	"NO"
"OPERATION_AUDIT"	"X_OPER_AUDIT_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_BASE_ID"	"3"	"NO"
"OPERATION_AUDIT"	"X_OPER_AUDIT_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_LOT_ID"	"4"	"NO"
"OPERATION_AUDIT"	"X_OPER_AUDIT_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_SPLIT_ID"	"5"	"NO"
"OPERATION_AUDIT"	"X_OPER_AUDIT_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_SUB_ID"	"6"	"NO"
"OPERATION_AUDIT"	"X_OPER_AUDIT_2"	"NONCLUSTERED"	"NO"	"NO"	"SEQUENCE_NO"	"7"	"NO"
"OPERATION_AUDIT"	"X_OPER_AUDIT_3"	"NONCLUSTERED"	"NO"	"NO"	"SCHEDULE_ID"	"1"	"NO"
"OPERATION_AUDIT"	"X_OPER_AUDIT_3"	"NONCLUSTERED"	"NO"	"NO"	"PART_ID"	"2"	"NO"
