"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"PROJECT_SUMMARY"	"PK_PROJECT_SUMMARY"	"CLUSTERED"	"YES"	"YES"	"ID"	"1"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_2"	"NONCLUSTERED"	"NO"	"NO"	"COST_CATEGORY_ID"	"1"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_3"	"NONCLUSTERED"	"NO"	"NO"	"SITE_ID"	"1"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_4"	"NONCLUSTERED"	"NO"	"NO"	"PROJECT_SUMM_TYPE"	"1"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_4"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_SPLIT_ID"	"2"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_4"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_BASE_ID"	"3"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"ID"	"0"	"YES"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"DESCRIPTION"	"1"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"PROJECT_ID"	"2"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"PROJECT_SUMM_TYPE"	"3"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_BASE_ID"	"4"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_LOT_ID"	"5"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_SPLIT_ID"	"6"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_SUB_ID"	"7"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"OPERATION_SEQ_NO"	"8"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"WBS_CODE"	"9"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"DEPARTMENT_ID"	"10"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"COST_CATEGORY_ID"	"11"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"ACCOUNT_YEAR"	"12"	"NO"
"PROJECT_SUMMARY"	"X_PROJ_SUMM_5"	"NONCLUSTERED"	"NO"	"NO"	"ACCOUNT_PERIOD"	"13"	"NO"
