"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"DOCUMENT_DEFLT_REF_TYPE"	"PK_DOCUMENT_DEFLT_REF_TYPE"	"CLUSTERED"	"YES"	"YES"	"SITE_ID"	"1"	"NO"
"DOCUMENT_DEFLT_REF_TYPE"	"PK_DOCUMENT_DEFLT_REF_TYPE"	"CLUSTERED"	"YES"	"YES"	"DOCUMENT_SRC_TYPE"	"2"	"NO"
"DOCUMENT_DEFLT_REF_TYPE"	"PK_DOCUMENT_DEFLT_REF_TYPE"	"CLUSTERED"	"YES"	"YES"	"REFERENCE_TYPE"	"3"	"NO"
