"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"CUSTOMER_ORDER"	"PK_CUSTOMER_ORDER"	"CLUSTERED"	"YES"	"YES"	"ID"	"1"	"NO"
"CUSTOMER_ORDER"	"X_CUST_ORDER_1"	"NONCLUSTERED"	"NO"	"NO"	"SITE_ID"	"1"	"NO"
"CUSTOMER_ORDER"	"X_CUST_ORDER_2"	"NONCLUSTERED"	"NO"	"NO"	"CUSTOMER_PO_REF"	"1"	"NO"
"CUSTOMER_ORDER"	"X_CUST_ORDER_3"	"NONCLUSTERED"	"NO"	"NO"	"POSTING_CANDIDATE"	"1"	"NO"
"CUSTOMER_ORDER"	"X_CUST_ORDER_4"	"NONCLUSTERED"	"NO"	"NO"	"CUSTOMER_ID"	"1"	"NO"
"CUSTOMER_ORDER"	"X_CUST_ORDER_5"	"NONCLUSTERED"	"NO"	"NO"	"CUSTOMER_ID"	"1"	"NO"
"CUSTOMER_ORDER"	"X_CUST_ORDER_5"	"NONCLUSTERED"	"NO"	"NO"	"SHIP_TO_ADDR_NO"	"2"	"NO"
"CUSTOMER_ORDER"	"X_CUST_ORDER_6"	"NONCLUSTERED"	"NO"	"NO"	"SALESREP_ID"	"1"	"NO"
"CUSTOMER_ORDER"	"X_CUST_ORDER_7"	"NONCLUSTERED"	"NO"	"NO"	"SALES_TAX_GROUP_ID"	"1"	"NO"
"CUSTOMER_ORDER"	"X_CUST_ORDER_8"	"NONCLUSTERED"	"NO"	"NO"	"WAREHOUSE_ID"	"1"	"NO"
