"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"INTRA_DISPTCH_LINE"	"PK_INTRA_DISPTCH_LINE"	"CLUSTERED"	"YES"	"YES"	"ID"	"1"	"NO"
"INTRA_DISPTCH_LINE"	"PK_INTRA_DISPTCH_LINE"	"CLUSTERED"	"YES"	"YES"	"DISPATCH_DATE"	"2"	"NO"
"INTRA_DISPTCH_LINE"	"X_INTRA_DISPTCH_LINE_1"	"NONCLUSTERED"	"NO"	"NO"	"SITE_ID"	"1"	"NO"
