"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"PHYS_COUNT_TAG"	"PK_PHYS_COUNT_TAG"	"CLUSTERED"	"YES"	"YES"	"PHYS_COUNT_ID"	"1"	"NO"
"PHYS_COUNT_TAG"	"PK_PHYS_COUNT_TAG"	"CLUSTERED"	"YES"	"YES"	"TAG_NO"	"2"	"NO"
"PHYS_COUNT_TAG"	"X_PHYS_TAG_1"	"NONCLUSTERED"	"NO"	"NO"	"GROUP_NO"	"1"	"NO"
"PHYS_COUNT_TAG"	"X_PHYS_TAG_1"	"NONCLUSTERED"	"NO"	"NO"	"TAG_NO"	"2"	"NO"
"PHYS_COUNT_TAG"	"X_PHYS_TAG_2"	"NONCLUSTERED"	"NO"	"NO"	"WAREHOUSE_ID"	"1"	"NO"
"PHYS_COUNT_TAG"	"X_PHYS_TAG_2"	"NONCLUSTERED"	"NO"	"NO"	"LOCATION_ID"	"2"	"NO"
"PHYS_COUNT_TAG"	"X_PHYS_TAG_2"	"NONCLUSTERED"	"NO"	"NO"	"PART_ID"	"3"	"NO"
"PHYS_COUNT_TAG"	"X_PHYS_TAG_3"	"NONCLUSTERED"	"NO"	"NO"	"PART_ID"	"1"	"NO"
"PHYS_COUNT_TAG"	"X_PHYS_TAG_3"	"NONCLUSTERED"	"NO"	"NO"	"WAREHOUSE_ID"	"2"	"NO"
"PHYS_COUNT_TAG"	"X_PHYS_TAG_3"	"NONCLUSTERED"	"NO"	"NO"	"LOCATION_ID"	"3"	"NO"
