"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"ECN_REQUIREMENT"	"PK_ECN_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"ECN_ID"	"1"	"NO"
"ECN_REQUIREMENT"	"PK_ECN_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"LINE_NO"	"2"	"NO"
"ECN_REQUIREMENT"	"PK_ECN_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"ECN_ENTRY_NO"	"3"	"NO"
"ECN_REQUIREMENT"	"PK_ECN_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_SUB_ID"	"4"	"NO"
"ECN_REQUIREMENT"	"PK_ECN_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"OPERATION_SEQ_NO"	"5"	"NO"
"ECN_REQUIREMENT"	"PK_ECN_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"PIECE_NO"	"6"	"NO"
