"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"OPERATION_SCHED"	"PK_OPERATION_SCHED"	"CLUSTERED"	"YES"	"YES"	"SCHEDULE_ID"	"1"	"NO"
"OPERATION_SCHED"	"PK_OPERATION_SCHED"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_TYPE"	"2"	"NO"
"OPERATION_SCHED"	"PK_OPERATION_SCHED"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_BASE_ID"	"3"	"NO"
"OPERATION_SCHED"	"PK_OPERATION_SCHED"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_LOT_ID"	"4"	"NO"
"OPERATION_SCHED"	"PK_OPERATION_SCHED"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_SPLIT_ID"	"5"	"NO"
"OPERATION_SCHED"	"PK_OPERATION_SCHED"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_SUB_ID"	"6"	"NO"
"OPERATION_SCHED"	"PK_OPERATION_SCHED"	"CLUSTERED"	"YES"	"YES"	"SEQUENCE_NO"	"7"	"NO"
"OPERATION_SCHED"	"PK_OPERATION_SCHED"	"CLUSTERED"	"YES"	"YES"	"RESOURCE_ID"	"8"	"NO"
"OPERATION_SCHED"	"PK_OPERATION_SCHED"	"CLUSTERED"	"YES"	"YES"	"UNIT_ASSIGNED"	"9"	"NO"
"OPERATION_SCHED"	"X_OPER_SCHED_1"	"NONCLUSTERED"	"NO"	"NO"	"RESOURCE_ID"	"1"	"NO"
"OPERATION_SCHED"	"X_OPER_SCHED_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_TYPE"	"1"	"NO"
"OPERATION_SCHED"	"X_OPER_SCHED_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_BASE_ID"	"2"	"NO"
"OPERATION_SCHED"	"X_OPER_SCHED_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_LOT_ID"	"3"	"NO"
"OPERATION_SCHED"	"X_OPER_SCHED_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_SPLIT_ID"	"4"	"NO"
"OPERATION_SCHED"	"X_OPER_SCHED_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_SUB_ID"	"5"	"NO"
"OPERATION_SCHED"	"X_OPER_SCHED_2"	"NONCLUSTERED"	"NO"	"NO"	"SEQUENCE_NO"	"6"	"NO"
