"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"RECEIVABLE"	"PK_RECEIVABLE"	"CLUSTERED"	"YES"	"YES"	"INVOICE_ID"	"1"	"NO"
"RECEIVABLE"	"X_RECEIVABLE_1"	"NONCLUSTERED"	"NO"	"NO"	"CUSTOMER_ID"	"1"	"NO"
"RECEIVABLE"	"X_RECEIVABLE_2"	"NONCLUSTERED"	"NO"	"NO"	"PREPAY_ORDER_ID"	"1"	"NO"
"RECEIVABLE"	"X_RECEIVABLE_3"	"NONCLUSTERED"	"NO"	"NO"	"SITE_ID"	"1"	"NO"
"RECEIVABLE"	"X_RECEIVABLE_4"	"NONCLUSTERED"	"NO"	"NO"	"TOTAL_AMOUNT"	"1"	"NO"
"RECEIVABLE"	"X_RECEIVABLE_5"	"NONCLUSTERED"	"NO"	"NO"	"LAST_PAID_DATE"	"1"	"NO"
"RECEIVABLE"	"X_RECEIVABLE_6"	"NONCLUSTERED"	"NO"	"NO"	"VAT_REPORT_NO"	"1"	"NO"
