"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"VENDOR_QUOTE"	"X_VENDOR_QUOTE_0"	"NONCLUSTERED"	"YES"	"NO"	"VENDOR_ID"	"1"	"NO"
"VENDOR_QUOTE"	"X_VENDOR_QUOTE_0"	"NONCLUSTERED"	"YES"	"NO"	"VENDOR_PART_ID"	"2"	"NO"
"VENDOR_QUOTE"	"X_VENDOR_QUOTE_0"	"NONCLUSTERED"	"YES"	"NO"	"CONTRACT_ID"	"3"	"NO"
"VENDOR_QUOTE"	"X_VENDOR_QUOTE_0"	"NONCLUSTERED"	"YES"	"NO"	"CONTRACT_LINE_NO"	"4"	"NO"
"VENDOR_QUOTE"	"X_VENDOR_QUOTE_0"	"NONCLUSTERED"	"YES"	"NO"	"MFG_NAME"	"5"	"NO"
"VENDOR_QUOTE"	"X_VENDOR_QUOTE_0"	"NONCLUSTERED"	"YES"	"NO"	"MFG_PART_ID"	"6"	"NO"
"VENDOR_QUOTE"	"X_VENDOR_QUOTE_0"	"NONCLUSTERED"	"YES"	"NO"	"SITE_ID"	"7"	"NO"
"VENDOR_QUOTE"	"X_VENDOR_QUOTE_1"	"NONCLUSTERED"	"NO"	"NO"	"VENDOR_PART_ID"	"1"	"NO"
"VENDOR_QUOTE"	"X_VENDOR_QUOTE_1"	"NONCLUSTERED"	"NO"	"NO"	"VENDOR_ID"	"2"	"NO"
"VENDOR_QUOTE"	"X_VENDOR_QUOTE_2"	"NONCLUSTERED"	"NO"	"NO"	"PURCHASE_UM"	"1"	"NO"
"VENDOR_QUOTE"	"X_VENDOR_QUOTE_3"	"NONCLUSTERED"	"NO"	"NO"	"MFG_NAME"	"1"	"NO"
"VENDOR_QUOTE"	"X_VENDOR_QUOTE_3"	"NONCLUSTERED"	"NO"	"NO"	"MFG_PART_ID"	"2"	"NO"
