"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"OPERATION"	"PK_OPERATION"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_TYPE"	"1"	"NO"
"OPERATION"	"PK_OPERATION"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_BASE_ID"	"2"	"NO"
"OPERATION"	"PK_OPERATION"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_LOT_ID"	"3"	"NO"
"OPERATION"	"PK_OPERATION"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_SPLIT_ID"	"4"	"NO"
"OPERATION"	"PK_OPERATION"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_SUB_ID"	"5"	"NO"
"OPERATION"	"PK_OPERATION"	"CLUSTERED"	"YES"	"YES"	"SEQUENCE_NO"	"6"	"NO"
"OPERATION"	"X_OPERATION_1"	"NONCLUSTERED"	"NO"	"NO"	"STATUS"	"1"	"NO"
"OPERATION"	"X_OPERATION_2"	"NONCLUSTERED"	"NO"	"NO"	"SERVICE_ID"	"1"	"NO"
"OPERATION"	"X_OPERATION_3"	"NONCLUSTERED"	"NO"	"NO"	"TEST_ID"	"1"	"NO"
"OPERATION"	"X_OPERATION_4"	"NONCLUSTERED"	"NO"	"NO"	"RESOURCE_ID"	"1"	"NO"
"OPERATION"	"X_OPERATION_5"	"NONCLUSTERED"	"NO"	"NO"	"WAREHOUSE_ID"	"1"	"NO"
"OPERATION"	"X_OPERATION_6"	"NONCLUSTERED"	"NO"	"NO"	"ROWID"	"1"	"NO"
