"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"REVISION_HISTORY"	"PK_REVISION_HISTORY"	"CLUSTERED"	"YES"	"YES"	"REVISION_ID"	"1"	"NO"
"REVISION_HISTORY"	"PK_REVISION_HISTORY"	"CLUSTERED"	"YES"	"YES"	"TYPE"	"2"	"NO"
"REVISION_HISTORY"	"PK_REVISION_HISTORY"	"CLUSTERED"	"YES"	"YES"	"HISTORY_ID"	"3"	"NO"
"REVISION_HISTORY"	"X_REV_HISTORY_1"	"NONCLUSTERED"	"YES"	"NO"	"REVISION_ID"	"1"	"NO"
"REVISION_HISTORY"	"X_REV_HISTORY_1"	"NONCLUSTERED"	"YES"	"NO"	"TYPE"	"2"	"NO"
"REVISION_HISTORY"	"X_REV_HISTORY_1"	"NONCLUSTERED"	"YES"	"NO"	"STAGE_ID"	"3"	"NO"
"REVISION_HISTORY"	"X_REV_HISTORY_1"	"NONCLUSTERED"	"YES"	"NO"	"HISTORY_ID"	"4"	"NO"
"REVISION_HISTORY"	"X_REV_HISTORY_2"	"NONCLUSTERED"	"NO"	"NO"	"TYPE"	"1"	"NO"
"REVISION_HISTORY"	"X_REV_HISTORY_2"	"NONCLUSTERED"	"NO"	"NO"	"STAGE_ID"	"2"	"NO"
"REVISION_HISTORY"	"X_REV_HISTORY_2"	"NONCLUSTERED"	"NO"	"NO"	"HISTORY_ID"	"3"	"NO"
"REVISION_HISTORY"	"X_REV_HISTORY_3"	"NONCLUSTERED"	"NO"	"NO"	"CREATE_DATE"	"1"	"NO"
