"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"WIP_BALANCE"	"PK_WIP_BALANCE"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_TYPE"	"1"	"NO"
"WIP_BALANCE"	"PK_WIP_BALANCE"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_BASE_ID"	"2"	"NO"
"WIP_BALANCE"	"PK_WIP_BALANCE"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_LOT_ID"	"3"	"NO"
"WIP_BALANCE"	"PK_WIP_BALANCE"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_SPLIT_ID"	"4"	"NO"
"WIP_BALANCE"	"PK_WIP_BALANCE"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_SUB_ID"	"5"	"NO"
"WIP_BALANCE"	"PK_WIP_BALANCE"	"CLUSTERED"	"YES"	"YES"	"POSTING_DATE"	"6"	"NO"
"WIP_BALANCE"	"PK_WIP_BALANCE"	"CLUSTERED"	"YES"	"YES"	"CURRENCY_ID"	"7"	"NO"
"WIP_BALANCE"	"X_WIP_BALANCE_1"	"NONCLUSTERED"	"NO"	"NO"	"POSTING_DATE"	"1"	"NO"
"WIP_BALANCE"	"X_WIP_BALANCE_1"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_TYPE"	"2"	"NO"
"WIP_BALANCE"	"X_WIP_BALANCE_1"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_BASE_ID"	"3"	"NO"
"WIP_BALANCE"	"X_WIP_BALANCE_1"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_LOT_ID"	"4"	"NO"
"WIP_BALANCE"	"X_WIP_BALANCE_1"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_SPLIT_ID"	"5"	"NO"
"WIP_BALANCE"	"X_WIP_BALANCE_1"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_SUB_ID"	"6"	"NO"
