"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"SHIPPER_LINK"	"X_SHIPLINK_0"	"NONCLUSTERED"	"YES"	"NO"	"BOL_ID"	"1"	"NO"
"SHIPPER_LINK"	"X_SHIPLINK_0"	"NONCLUSTERED"	"YES"	"NO"	"TARE_ID"	"2"	"NO"
"SHIPPER_LINK"	"X_SHIPLINK_0"	"NONCLUSTERED"	"YES"	"NO"	"PALLET_ID"	"3"	"NO"
"SHIPPER_LINK"	"X_SHIPLINK_0"	"NONCLUSTERED"	"YES"	"NO"	"CARTON_ID"	"4"	"NO"
"SHIPPER_LINK"	"X_SHIPLINK_0"	"NONCLUSTERED"	"YES"	"NO"	"CARTON_LINE_NO"	"5"	"NO"
"SHIPPER_LINK"	"X_SHIPLINK_0"	"NONCLUSTERED"	"YES"	"NO"	"CUST_ORDER_ID"	"6"	"NO"
"SHIPPER_LINK"	"X_SHIPLINK_0"	"NONCLUSTERED"	"YES"	"NO"	"CUST_ORDER_LINE_NO"	"7"	"NO"
"SHIPPER_LINK"	"X_SHIPLINK_0"	"NONCLUSTERED"	"YES"	"NO"	"CUST_ORDER_DEL_NO"	"8"	"NO"
"SHIPPER_LINK"	"X_SHIPLINK_0"	"NONCLUSTERED"	"YES"	"NO"	"PACKLIST_ID"	"9"	"NO"
"SHIPPER_LINK"	"X_SHIPLINK_0"	"NONCLUSTERED"	"YES"	"NO"	"PACKLIST_LINE_NO"	"10"	"NO"
"SHIPPER_LINK"	"X_SHIPLINK_1"	"NONCLUSTERED"	"NO"	"NO"	"PACKLIST_ID"	"1"	"NO"
"SHIPPER_LINK"	"X_SHIPLINK_1"	"NONCLUSTERED"	"NO"	"NO"	"PACKLIST_LINE_NO"	"2"	"NO"
