"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"PROJ_DIST_DETAIL"	"PK_PROJ_DIST_DETAIL"	"CLUSTERED"	"YES"	"YES"	"PROJECT_ID"	"1"	"NO"
"PROJ_DIST_DETAIL"	"PK_PROJ_DIST_DETAIL"	"CLUSTERED"	"YES"	"YES"	"SOURCE_TYPE"	"2"	"NO"
"PROJ_DIST_DETAIL"	"PK_PROJ_DIST_DETAIL"	"CLUSTERED"	"YES"	"YES"	"SOURCE_ID"	"3"	"NO"
"PROJ_DIST_DETAIL"	"PK_PROJ_DIST_DETAIL"	"CLUSTERED"	"YES"	"YES"	"SOURCE_TRANS_ID"	"4"	"NO"
"PROJ_DIST_DETAIL"	"PK_PROJ_DIST_DETAIL"	"CLUSTERED"	"YES"	"YES"	"SOURCE_LINE_NO"	"5"	"NO"
"PROJ_DIST_DETAIL"	"PK_PROJ_DIST_DETAIL"	"CLUSTERED"	"YES"	"YES"	"DIST_NO"	"6"	"NO"
"PROJ_DIST_DETAIL"	"PK_PROJ_DIST_DETAIL"	"CLUSTERED"	"YES"	"YES"	"PROJECT_SUMMARY_ID"	"7"	"NO"
"PROJ_DIST_DETAIL"	"PK_PROJ_DIST_DETAIL"	"CLUSTERED"	"YES"	"YES"	"CURRENCY_ID"	"8"	"NO"
"PROJ_DIST_DETAIL"	"X_PRJ_DST_DET_1"	"NONCLUSTERED"	"NO"	"NO"	"SOURCE_TYPE"	"1"	"NO"
"PROJ_DIST_DETAIL"	"X_PRJ_DST_DET_1"	"NONCLUSTERED"	"NO"	"NO"	"SOURCE_TRANS_ID"	"2"	"NO"
"PROJ_DIST_DETAIL"	"X_PRJ_DST_DET_2"	"NONCLUSTERED"	"NO"	"NO"	"SOURCE_TYPE"	"1"	"NO"
"PROJ_DIST_DETAIL"	"X_PRJ_DST_DET_2"	"NONCLUSTERED"	"NO"	"NO"	"SOURCE_ID"	"2"	"NO"
"PROJ_DIST_DETAIL"	"X_PRJ_DST_DET_2"	"NONCLUSTERED"	"NO"	"NO"	"SOURCE_LOT_ID"	"3"	"NO"
"PROJ_DIST_DETAIL"	"X_PRJ_DST_DET_2"	"NONCLUSTERED"	"NO"	"NO"	"SOURCE_SPLIT_ID"	"4"	"NO"
"PROJ_DIST_DETAIL"	"X_PRJ_DST_DET_2"	"NONCLUSTERED"	"NO"	"NO"	"SOURCE_SUB_ID"	"5"	"NO"
"PROJ_DIST_DETAIL"	"X_PRJ_DST_DET_3"	"NONCLUSTERED"	"NO"	"NO"	"SOURCE_TYPE"	"1"	"NO"
"PROJ_DIST_DETAIL"	"X_PRJ_DST_DET_3"	"NONCLUSTERED"	"NO"	"NO"	"SOURCE_ID"	"2"	"NO"
"PROJ_DIST_DETAIL"	"X_PRJ_DST_DET_3"	"NONCLUSTERED"	"NO"	"NO"	"SOURCE_LINE_NO"	"3"	"NO"
"PROJ_DIST_DETAIL"	"X_PRJ_DST_DET_4"	"NONCLUSTERED"	"NO"	"NO"	"PROJECT_SUMMARY_ID"	"1"	"NO"
"PROJ_DIST_DETAIL"	"X_PRJ_DST_DET_4"	"NONCLUSTERED"	"NO"	"NO"	"CURRENCY_ID"	"2"	"NO"
