"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"REQUIREMENT"	"PK_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_TYPE"	"1"	"NO"
"REQUIREMENT"	"PK_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_BASE_ID"	"2"	"NO"
"REQUIREMENT"	"PK_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_LOT_ID"	"3"	"NO"
"REQUIREMENT"	"PK_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_SPLIT_ID"	"4"	"NO"
"REQUIREMENT"	"PK_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_SUB_ID"	"5"	"NO"
"REQUIREMENT"	"PK_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"OPERATION_SEQ_NO"	"6"	"NO"
"REQUIREMENT"	"PK_REQUIREMENT"	"CLUSTERED"	"YES"	"YES"	"PIECE_NO"	"7"	"NO"
"REQUIREMENT"	"X_REQUIREMENT_1"	"NONCLUSTERED"	"NO"	"NO"	"PART_ID"	"1"	"NO"
"REQUIREMENT"	"X_REQUIREMENT_2"	"NONCLUSTERED"	"NO"	"NO"	"STATUS"	"1"	"NO"
"REQUIREMENT"	"X_REQUIREMENT_3"	"NONCLUSTERED"	"NO"	"NO"	"USAGE_UM"	"1"	"NO"
"REQUIREMENT"	"X_REQUIREMENT_4"	"NONCLUSTERED"	"NO"	"NO"	"VENDOR_ID"	"1"	"NO"
"REQUIREMENT"	"X_REQUIREMENT_5"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_TYPE"	"1"	"NO"
"REQUIREMENT"	"X_REQUIREMENT_5"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_BASE_ID"	"2"	"NO"
"REQUIREMENT"	"X_REQUIREMENT_5"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_LOT_ID"	"3"	"NO"
"REQUIREMENT"	"X_REQUIREMENT_5"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_SPLIT_ID"	"4"	"NO"
"REQUIREMENT"	"X_REQUIREMENT_5"	"NONCLUSTERED"	"NO"	"NO"	"SUBORD_WO_SUB_ID"	"5"	"NO"
"REQUIREMENT"	"X_REQUIREMENT_6"	"NONCLUSTERED"	"NO"	"NO"	"WAREHOUSE_ID"	"1"	"NO"
"REQUIREMENT"	"X_REQUIREMENT_7"	"NONCLUSTERED"	"NO"	"NO"	"ROWID"	"1"	"NO"
