"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"COR_OUTBOX_ENTRY"	"IX_OUTBOX_WAS_PROCESSED"	"NONCLUSTERED"	"NO"	"NO"	"C_WAS_PROCESSED"	"1"	"NO"
"COR_OUTBOX_ENTRY"	"IX_OUTBOX_WAS_PROCESSED"	"NONCLUSTERED"	"NO"	"NO"	"C_MESSAGE_PRIORITY"	"2"	"NO"
"COR_OUTBOX_ENTRY"	"IX_OUTBOX_WAS_PROCESSED"	"NONCLUSTERED"	"NO"	"NO"	"C_ID"	"3"	"NO"
"COR_OUTBOX_ENTRY"	"PK_COR_OUTBOX_ENTRY"	"CLUSTERED"	"YES"	"YES"	"C_ID"	"1"	"NO"
