"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"EC_LINE"	"PK_EC_LINE"	"CLUSTERED"	"YES"	"YES"	"EC_ID"	"1"	"NO"
"EC_LINE"	"PK_EC_LINE"	"CLUSTERED"	"YES"	"YES"	"LINE_NO"	"2"	"NO"
"EC_LINE"	"X_EC_LINE_1"	"NONCLUSTERED"	"YES"	"NO"	"EC_ID"	"1"	"NO"
"EC_LINE"	"X_EC_LINE_1"	"NONCLUSTERED"	"YES"	"NO"	"TYPE"	"2"	"NO"
"EC_LINE"	"X_EC_LINE_1"	"NONCLUSTERED"	"YES"	"NO"	"LINE_NO"	"3"	"NO"
"EC_LINE"	"X_EC_LINE_2"	"NONCLUSTERED"	"YES"	"NO"	"EC_ID"	"1"	"NO"
"EC_LINE"	"X_EC_LINE_2"	"NONCLUSTERED"	"YES"	"NO"	"WO_TYPE"	"2"	"NO"
"EC_LINE"	"X_EC_LINE_2"	"NONCLUSTERED"	"YES"	"NO"	"WO_BASE_ID"	"3"	"NO"
"EC_LINE"	"X_EC_LINE_2"	"NONCLUSTERED"	"YES"	"NO"	"WO_LOT_ID"	"4"	"NO"
"EC_LINE"	"X_EC_LINE_2"	"NONCLUSTERED"	"YES"	"NO"	"WO_SPLIT_ID"	"5"	"NO"
"EC_LINE"	"X_EC_LINE_2"	"NONCLUSTERED"	"YES"	"NO"	"LINE_NO"	"6"	"NO"
"EC_LINE"	"X_EC_LINE_3"	"NONCLUSTERED"	"YES"	"NO"	"EC_ID"	"1"	"NO"
"EC_LINE"	"X_EC_LINE_3"	"NONCLUSTERED"	"YES"	"NO"	"PART_ID"	"2"	"NO"
"EC_LINE"	"X_EC_LINE_3"	"NONCLUSTERED"	"YES"	"NO"	"LINE_NO"	"3"	"NO"
"EC_LINE"	"X_EC_LINE_4"	"NONCLUSTERED"	"YES"	"NO"	"EC_ID"	"1"	"NO"
"EC_LINE"	"X_EC_LINE_4"	"NONCLUSTERED"	"YES"	"NO"	"DOC_ID"	"2"	"NO"
"EC_LINE"	"X_EC_LINE_4"	"NONCLUSTERED"	"YES"	"NO"	"LINE_NO"	"3"	"NO"
"EC_LINE"	"X_EC_LINE_5"	"NONCLUSTERED"	"YES"	"NO"	"EC_ID"	"1"	"NO"
"EC_LINE"	"X_EC_LINE_5"	"NONCLUSTERED"	"YES"	"NO"	"LINKED_EC_ID"	"2"	"NO"
"EC_LINE"	"X_EC_LINE_5"	"NONCLUSTERED"	"YES"	"NO"	"LINE_NO"	"3"	"NO"
