"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"SERVICE_BINARY"	"PK_SERVICE_BINARY"	"CLUSTERED"	"YES"	"YES"	"SERVICE_ID"	"1"	"NO"
"SERVICE_BINARY"	"PK_SERVICE_BINARY"	"CLUSTERED"	"YES"	"YES"	"TYPE"	"2"	"NO"
