"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"REVENUE_DIST"	"PK_REVENUE_DIST"	"CLUSTERED"	"YES"	"YES"	"ID"	"1"	"NO"
"REVENUE_DIST"	"PK_REVENUE_DIST"	"CLUSTERED"	"YES"	"YES"	"LINE_NO"	"2"	"NO"
"REVENUE_DIST"	"PK_REVENUE_DIST"	"CLUSTERED"	"YES"	"YES"	"PROJECT_ID"	"3"	"NO"
"REVENUE_DIST"	"PK_REVENUE_DIST"	"CLUSTERED"	"YES"	"YES"	"ENTRY_NO"	"4"	"NO"
"REVENUE_DIST"	"PK_REVENUE_DIST"	"CLUSTERED"	"YES"	"YES"	"CURRENCY_ID"	"5"	"NO"
"REVENUE_DIST"	"X_REVENUE_DIST_01"	"NONCLUSTERED"	"NO"	"NO"	"BATCH_ID"	"1"	"NO"
"REVENUE_DIST"	"X_REVENUE_DIST_02"	"NONCLUSTERED"	"NO"	"NO"	"GL_ACCOUNT_ID"	"1"	"NO"
"REVENUE_DIST"	"X_REVENUE_DIST_03"	"NONCLUSTERED"	"NO"	"NO"	"SITE_ID"	"1"	"NO"
"REVENUE_DIST"	"X_REVENUE_DIST_04"	"NONCLUSTERED"	"NO"	"NO"	"GL_ACCOUNT_ID"	"1"	"NO"
"REVENUE_DIST"	"X_REVENUE_DIST_04"	"NONCLUSTERED"	"NO"	"NO"	"TRANSACTION_DATE"	"2"	"NO"
"REVENUE_DIST"	"X_REVENUE_DIST_04"	"NONCLUSTERED"	"NO"	"NO"	"CURRENCY_ID"	"3"	"NO"
"REVENUE_DIST"	"X_REVENUE_DIST_04"	"NONCLUSTERED"	"NO"	"NO"	"PROJECT_ID"	"4"	"NO"
