"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"CUST_ORD_PRICING_BIN"	"PK_CUST_ORD_PRICING_BIN"	"CLUSTERED"	"YES"	"YES"	"CUST_ORDER_ID"	"1"	"NO"
"CUST_ORD_PRICING_BIN"	"PK_CUST_ORD_PRICING_BIN"	"CLUSTERED"	"YES"	"YES"	"TYPE"	"2"	"NO"
