"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"SERVICE_RECEIPT"	"PK_SERVICE_RECEIPT"	"CLUSTERED"	"YES"	"YES"	"TRANSACTION_ID"	"1"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_1"	"NONCLUSTERED"	"NO"	"NO"	"SERVICE_ID"	"1"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_TYPE"	"1"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_BASE_ID"	"2"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_LOT_ID"	"3"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_SPLIT_ID"	"4"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_2"	"NONCLUSTERED"	"NO"	"NO"	"WORKORDER_SUB_ID"	"5"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_2"	"NONCLUSTERED"	"NO"	"NO"	"OPERATION_SEQ_NO"	"6"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_3"	"NONCLUSTERED"	"NO"	"NO"	"TRANSACTION_ID"	"1"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_4"	"NONCLUSTERED"	"NO"	"NO"	"PURC_ORDER_ID"	"1"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_4"	"NONCLUSTERED"	"NO"	"NO"	"PURC_ORDER_LINE_NO"	"2"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_5"	"NONCLUSTERED"	"NO"	"NO"	"RECEIVER_ID"	"1"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_5"	"NONCLUSTERED"	"NO"	"NO"	"RECEIVER_LINE_NO"	"2"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_6"	"NONCLUSTERED"	"NO"	"NO"	"VENDOR_ID"	"1"	"NO"
"SERVICE_RECEIPT"	"X_SERVICE_REC_7"	"NONCLUSTERED"	"NO"	"NO"	"COST_CATEGORY_ID"	"1"	"NO"
