"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"ECN_REQ_REF_DESIG"	"PK_ECN_REQ_REF_DESIG"	"CLUSTERED"	"YES"	"YES"	"ECN_ID"	"1"	"NO"
"ECN_REQ_REF_DESIG"	"PK_ECN_REQ_REF_DESIG"	"CLUSTERED"	"YES"	"YES"	"LINE_NO"	"2"	"NO"
"ECN_REQ_REF_DESIG"	"PK_ECN_REQ_REF_DESIG"	"CLUSTERED"	"YES"	"YES"	"ECN_ENTRY_NO"	"3"	"NO"
"ECN_REQ_REF_DESIG"	"PK_ECN_REQ_REF_DESIG"	"CLUSTERED"	"YES"	"YES"	"WORKORDER_SUB_ID"	"4"	"NO"
"ECN_REQ_REF_DESIG"	"PK_ECN_REQ_REF_DESIG"	"CLUSTERED"	"YES"	"YES"	"OPERATION_SEQ_NO"	"5"	"NO"
"ECN_REQ_REF_DESIG"	"PK_ECN_REQ_REF_DESIG"	"CLUSTERED"	"YES"	"YES"	"PIECE_NO"	"6"	"NO"
"ECN_REQ_REF_DESIG"	"PK_ECN_REQ_REF_DESIG"	"CLUSTERED"	"YES"	"YES"	"ID"	"7"	"NO"
"ECN_REQ_REF_DESIG"	"X_ECN_REQ_REF_DESIG_0"	"NONCLUSTERED"	"YES"	"NO"	"ECN_ID"	"1"	"NO"
"ECN_REQ_REF_DESIG"	"X_ECN_REQ_REF_DESIG_0"	"NONCLUSTERED"	"YES"	"NO"	"LINE_NO"	"2"	"NO"
"ECN_REQ_REF_DESIG"	"X_ECN_REQ_REF_DESIG_0"	"NONCLUSTERED"	"YES"	"NO"	"ECN_ENTRY_NO"	"3"	"NO"
"ECN_REQ_REF_DESIG"	"X_ECN_REQ_REF_DESIG_0"	"NONCLUSTERED"	"YES"	"NO"	"WORKORDER_SUB_ID"	"4"	"NO"
"ECN_REQ_REF_DESIG"	"X_ECN_REQ_REF_DESIG_0"	"NONCLUSTERED"	"YES"	"NO"	"OPERATION_SEQ_NO"	"5"	"NO"
"ECN_REQ_REF_DESIG"	"X_ECN_REQ_REF_DESIG_0"	"NONCLUSTERED"	"YES"	"NO"	"PIECE_NO"	"6"	"NO"
"ECN_REQ_REF_DESIG"	"X_ECN_REQ_REF_DESIG_0"	"NONCLUSTERED"	"YES"	"NO"	"ID"	"7"	"NO"
