"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"DEMAND_SUPPLY_LINK"	"PK_DEMAND_SUPPLY"	"CLUSTERED"	"YES"	"YES"	"ID"	"1"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"DEMAND_TYPE"	"1"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"DEMAND_BASE_ID"	"2"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"DEMAND_LOT_ID"	"3"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"DEMAND_SPLIT_ID"	"4"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"DEMAND_SUB_ID"	"5"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"DEMAND_SEQ_NO"	"6"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"DEMAND_NO"	"7"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_TYPE"	"8"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_BASE_ID"	"9"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_LOT_ID"	"10"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_SPLIT_ID"	"11"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_SUB_ID"	"12"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_SEQ_NO"	"13"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_NO"	"14"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_1"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_PART_ID"	"15"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_2"	"NONCLUSTERED"	"NO"	"NO"	"WAREHOUSE_ID"	"1"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_2"	"NONCLUSTERED"	"NO"	"NO"	"DEMAND_PART_ID"	"2"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_2"	"NONCLUSTERED"	"NO"	"NO"	"SUPPLY_PART_ID"	"3"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_3"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_TYPE"	"1"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_3"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_BASE_ID"	"2"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_3"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_LOT_ID"	"3"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_3"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_SPLIT_ID"	"4"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_3"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_SUB_ID"	"5"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_3"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_SEQ_NO"	"6"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_3"	"NONCLUSTERED"	"YES"	"NO"	"SUPPLY_NO"	"7"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_3"	"NONCLUSTERED"	"YES"	"NO"	"ID"	"8"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_4"	"NONCLUSTERED"	"NO"	"NO"	"DEMAND_BASE_ID"	"1"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_4"	"NONCLUSTERED"	"NO"	"NO"	"DEMAND_SEQ_NO"	"2"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_5"	"NONCLUSTERED"	"NO"	"NO"	"SUPPLY_BASE_ID"	"1"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_5"	"NONCLUSTERED"	"NO"	"NO"	"SUPPLY_SEQ_NO"	"2"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_6"	"NONCLUSTERED"	"NO"	"NO"	"SUPPLY_BASE_ID"	"1"	"NO"
"DEMAND_SUPPLY_LINK"	"X_DEMAND_SUPPLY_6"	"NONCLUSTERED"	"NO"	"NO"	"SUPPLY_PART_ID"	"2"	"NO"
