"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"PHYS_INV_PIECES"	"X_PHYS_PIECES_0"	"NONCLUSTERED"	"YES"	"NO"	"PHYS_COUNT_ID"	"1"	"NO"
"PHYS_INV_PIECES"	"X_PHYS_PIECES_0"	"NONCLUSTERED"	"YES"	"NO"	"TAG_NO"	"2"	"NO"
"PHYS_INV_PIECES"	"X_PHYS_PIECES_0"	"NONCLUSTERED"	"YES"	"NO"	"PART_ID"	"3"	"NO"
"PHYS_INV_PIECES"	"X_PHYS_PIECES_0"	"NONCLUSTERED"	"YES"	"NO"	"LENGTH"	"4"	"NO"
"PHYS_INV_PIECES"	"X_PHYS_PIECES_0"	"NONCLUSTERED"	"YES"	"NO"	"WIDTH"	"5"	"NO"
"PHYS_INV_PIECES"	"X_PHYS_PIECES_0"	"NONCLUSTERED"	"YES"	"NO"	"HEIGHT"	"6"	"NO"
"PHYS_INV_PIECES"	"X_PHYS_PIECES_0"	"NONCLUSTERED"	"YES"	"NO"	"WAREHOUSE_ID"	"7"	"NO"
"PHYS_INV_PIECES"	"X_PHYS_PIECES_0"	"NONCLUSTERED"	"YES"	"NO"	"LOCATION_ID"	"8"	"NO"
"PHYS_INV_PIECES"	"X_PHYS_PIECES_0"	"NONCLUSTERED"	"YES"	"NO"	"DIMENSIONS_UM"	"9"	"NO"
"PHYS_INV_PIECES"	"X_PHYS_PIECES_0"	"NONCLUSTERED"	"YES"	"NO"	"SUB_TAG_NO"	"10"	"NO"
