"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"TASK"	"PK_TASK"	"CLUSTERED"	"YES"	"YES"	"TYPE"	"1"	"NO"
"TASK"	"PK_TASK"	"CLUSTERED"	"YES"	"YES"	"TASK_NO"	"2"	"NO"
"TASK"	"PK_TASK"	"CLUSTERED"	"YES"	"YES"	"SEQ_NO"	"3"	"NO"
"TASK"	"X_TASK_1"	"NONCLUSTERED"	"NO"	"NO"	"EC_ID"	"1"	"NO"
"TASK"	"X_TASK_1"	"NONCLUSTERED"	"NO"	"NO"	"TASK_NO"	"2"	"NO"
"TASK"	"X_TASK_1"	"NONCLUSTERED"	"NO"	"NO"	"SEQ_NO"	"3"	"NO"
"TASK"	"X_TASK_2"	"NONCLUSTERED"	"NO"	"NO"	"USER_ID"	"1"	"NO"
"TASK"	"X_TASK_2"	"NONCLUSTERED"	"NO"	"NO"	"TYPE"	"2"	"NO"
"TASK"	"X_TASK_2"	"NONCLUSTERED"	"NO"	"NO"	"TASK_NO"	"3"	"NO"
"TASK"	"X_TASK_2"	"NONCLUSTERED"	"NO"	"NO"	"SEQ_NO"	"4"	"NO"
