"Table"	"PrimaryKeyColumn"
"USER_FLD_AUTHORITY"	"USER_ID"
"USER_FLD_AUTHORITY"	"PROGRAM_ID"
"USER_FLD_AUTHORITY"	"PROGRAM_FIELD"
