"Table"	"PrimaryKeyColumn"
"REQ_PART_ALTERNATE"	"WORKORDER_TYPE"
"REQ_PART_ALTERNATE"	"WORKORDER_BASE_ID"
"REQ_PART_ALTERNATE"	"WORKORDER_LOT_ID"
"REQ_PART_ALTERNATE"	"WORKORDER_SPLIT_ID"
"REQ_PART_ALTERNATE"	"WORKORDER_SUB_ID"
"REQ_PART_ALTERNATE"	"OPERATION_SEQ_NO"
"REQ_PART_ALTERNATE"	"PIECE_NO"
"REQ_PART_ALTERNATE"	"PART_ID"
