"Table"	"PrimaryKeyColumn"
"REQUIREMENT_COST"	"WORKORDER_TYPE"
"REQUIREMENT_COST"	"WORKORDER_BASE_ID"
"REQUIREMENT_COST"	"WORKORDER_LOT_ID"
"REQUIREMENT_COST"	"WORKORDER_SPLIT_ID"
"REQUIREMENT_COST"	"WORKORDER_SUB_ID"
"REQUIREMENT_COST"	"OPERATION_SEQ_NO"
"REQUIREMENT_COST"	"REQ_PIECE_NO"
"REQUIREMENT_COST"	"QTY"
