"Table"	"PrimaryKeyColumn"
"SALES_CODE_ENG"	"SERIES_ID"
"SALES_CODE_ENG"	"MODEL_ID"
"SALES_CODE_ENG"	"SALES_CODE"
"SALES_CODE_ENG"	"SITE_ID"
