"Table"	"PrimaryKeyColumn"
"BANK_ADJ_CURR"	"BANK_ACCOUNT_ID"
"BANK_ADJ_CURR"	"ADJUSTMENT_ID"
"BANK_ADJ_CURR"	"CURRENCY_ID"
