"Table"	"PrimaryKeyColumn"
"JOURNAL_DIM"	"CURRENCY_ID"
"JOURNAL_DIM"	"ENTRY_NO"
"JOURNAL_DIM"	"SITE_ID"
"JOURNAL_DIM"	"PROCESS_TYPE"
"JOURNAL_DIM"	"SOURCE_ID"
