"Table"	"PrimaryKeyColumn"
"REQUIREMENT"	"WORKORDER_TYPE"
"REQUIREMENT"	"WORKORDER_BASE_ID"
"REQUIREMENT"	"WORKORDER_LOT_ID"
"REQUIREMENT"	"WORKORDER_SPLIT_ID"
"REQUIREMENT"	"WORKORDER_SUB_ID"
"REQUIREMENT"	"OPERATION_SEQ_NO"
"REQUIREMENT"	"PIECE_NO"
