"Table"	"PrimaryKeyColumn"
"WO_SETUP_ATTRIB"	"WORKORDER_TYPE"
"WO_SETUP_ATTRIB"	"WORKORDER_BASE_ID"
"WO_SETUP_ATTRIB"	"WORKORDER_LOT_ID"
"WO_SETUP_ATTRIB"	"WORKORDER_SPLIT_ID"
"WO_SETUP_ATTRIB"	"WORKORDER_SUB_ID"
"WO_SETUP_ATTRIB"	"ATTRIBUTE_ID"
