"Table"	"PrimaryKeyColumn"
"USER_DIM_MAPPING"	"OWNER_TABLE"
"USER_DIM_MAPPING"	"OWNER_ID"
"USER_DIM_MAPPING"	"DIMENSION"
"USER_DIM_MAPPING"	"PROCESS_TYPE"
"USER_DIM_MAPPING"	"EFFECTIVE_DATE"
