"Table"	"PrimaryKeyColumn"
"ECN_REQ_PART_ALT"	"ECN_ID"
"ECN_REQ_PART_ALT"	"LINE_NO"
"ECN_REQ_PART_ALT"	"ECN_ENTRY_NO"
"ECN_REQ_PART_ALT"	"WORKORDER_SUB_ID"
"ECN_REQ_PART_ALT"	"OPERATION_SEQ_NO"
"ECN_REQ_PART_ALT"	"PIECE_NO"
"ECN_REQ_PART_ALT"	"PART_ID"
