"Table"	"PrimaryKeyColumn"
"DOCUMENT_REFERENCE"	"ID"
"DOCUMENT_REFERENCE"	"DOCUMENT_ID"
"DOCUMENT_REFERENCE"	"LINE_NO"
"DOCUMENT_REFERENCE"	"SOURCE_TYPE"
