"TableName"	"ColumnOrdinal"	"ColumnName"	"DataType"	"MaxLength"	"Precision"	"Scale"	"IsNullable"	"IsIdentity"	"IsComputed"
"SETUP_ATTRIBUTE"	"1"	"ROWID"	"int"	"NULL"	"10"	"0"	"NO"	"YES"	"NO"
"SETUP_ATTRIBUTE"	"2"	"ID"	"nvarchar"	"15"	"0"	"0"	"NO"	"NO"	"NO"
"SETUP_ATTRIBUTE"	"3"	"DESCRIPTION"	"nvarchar"	"80"	"0"	"0"	"YES"	"NO"	"NO"
"SETUP_ATTRIBUTE"	"4"	"DATA_TYPE"	"nchar"	"1"	"0"	"0"	"NO"	"NO"	"NO"
